iter	Passed	Remaining
2868	1441017	568069
2869	1441291	567477
2870	1441566	566885
2871	1441845	566295
2872	1442124	565706
2873	1442398	565114
2874	1442667	564521
2875	1442929	563926
2876	1443187	563329
2877	1443500	562754
2878	1443848	562193
2879	1444157	561616
2880	1444455	561036
2881	1444720	560443
2882	1444999	559855
2883	1445276	559267
2884	1445575	558688
2885	1445842	558097
2886	1446119	557510
2887	1446392	556921
2888	1446674	556336
2889	1446953	555750
2890	1447222	555160
2891	1447492	554571
2892	1447770	553986
2893	1448060	553405
2894	1448356	552826
2895	1448629	552239
2896	1448952	551672
2897	1449235	551089
2898	1449536	550513
2899	1449820	549932
2900	1450119	549355
2901	1450389	548769
2902	1450677	548189
2903	1450979	547614
2904	1451259	547032
2905	1451542	546451
2906	1451832	545873
2907	1452109	545290
2908	1452403	544713
2909	1452743	544154
2910	1453016	543570
2911	1453283	542985
2912	1453556	542401
2913	1453855	541828
2914	1454182	541265
2915	1454460	540684
2916	1454748	540107
2917	1455039	539531
2918	1455306	538946
2919	1455600	538372
2920	1455888	537796
2921	1456166	537216
2922	1456458	536642
2923	1456735	536062
2924	1457030	535489
2925	1457423	534952
2926	1457799	534410
2927	1457889	533762
2928	1458186	533191
2929	1458467	532614
2930	1458788	532052
2931	1459073	531477
2932	1459379	530909
2933	1459666	530335
2934	1459949	529760
2935	1460299	529209
2936	1460605	528642
2937	1460888	528067
2938	1461192	527500
2939	1461551	526953
2940	1461838	526381
2941	1462135	525812
2942	1462412	525236
2943	1462686	524659
2944	1462973	524087
2945	1463267	523518
2946	1463549	522944
2947	1463858	522380
2948	1464174	521820
2949	1464511	521266
2950	1464803	520697
2951	1465105	520132
2952	1465409	519567
2953	1465711	519002
2954	1466067	518457
2955	1466467	517926
2956	1466778	517365
2957	1467069	516797
2958	1467346	516224
2959	1467624	515651
2960	1467921	515086
2961	1468203	514515
2962	1468483	513944
2963	1468765	513374
2964	1469057	512807
2965	1469332	512235
2966	1469619	511667
2967	1469894	511095
2968	1470335	510581
2969	1470903	510111
2970	1471744	509735
2971	1472257	509246
2972	1472902	508802
2973	1473777	508438
2974	1474487	508016
2975	1475146	507577
2976	1475929	507180
2977	1476717	506784
2978	1477628	506431
2979	1478477	506055
2980	1479068	505592
2981	1479833	505188
2982	1480545	504765
2983	1481342	504371
2984	1482023	503937
2985	1482926	503579
2986	1483617	503148
2987	1484494	502780
2988	1485261	502375
2989	1486164	502015
2990	1487023	501640
2991	1487580	501163
2992	1488087	500669
2993	1488697	500210
2994	1489414	499786
2995	1490049	499335
2996	1490587	498852
2997	1491199	498392
2998	1491774	497921
2999	1492337	497445
3000	1493023	497011
3001	1493930	496649
3002	1495044	496356
3003	1496144	496058
3004	1496904	495647
3005	1497937	495325
3006	1498781	494941
3007	1499622	494556
3008	1500640	494228
3009	1501233	493761
3010	1501854	493302
3011	1502758	492936
3012	1503458	492503
3013	1504215	492089
3014	1504820	491624
3015	1505604	491218
3016	1506423	490823
3017	1507037	490361
3018	1507625	489890
3019	1508588	489541
3020	1509398	489143
3021	1510353	488790
3022	1511262	488423
3023	1512017	488005
3024	1512334	487446
3025	1512615	486876
3026	1512876	486299
3027	1513148	485726
3028	1513429	485156
3029	1513700	484583
3030	1514009	484023
3031	1514297	483456
3032	1514574	482886
3033	1514858	482318
3034	1515140	481749
3035	1515420	481180
3036	1515700	480612
3037	1515973	480041
3038	1516246	479471
3039	1516513	478898
3040	1516797	478332
3041	1517098	477771
3042	1517370	477201
3043	1517647	476633
3044	1517921	476064
3045	1518193	475494
3046	1518456	474922
3047	1518717	474349
3048	1518999	473784
3049	1519274	473216
3050	1519558	472651
3051	1519844	472087
3052	1520131	471524
3053	1520448	470970
3054	1520726	470404
3055	1521012	469841
3056	1521283	469274
3057	1521550	468705
3058	1521821	468137
3059	1522115	467577
3060	1522391	467012
3061	1522666	466447
3062	1522948	465883
3063	1523221	465318
3064	1523500	464754
3065	1523783	464192
3066	1524058	463627
3067	1524327	463061
3068	1524590	462493
3069	1524847	461924
3070	1525117	461359
3071	1525375	460790
3072	1525652	460227
3073	1525930	459665
3074	1526214	459105
3075	1526509	458548
3076	1526785	457986
3077	1527075	457428
3078	1527370	456871
3079	1527660	456314
3080	1527927	455749
3081	1528202	455188
3082	1528478	454626
3083	1528767	454069
3084	1529055	453512
3085	1529327	452950
3086	1529614	452393
3087	1529883	451830
3088	1530164	451272
3089	1530424	450707
3090	1530698	450147
3091	1530987	449591
3092	1531264	449032
3093	1531537	448472
3094	1531803	447910
3095	1532075	447350
3096	1532347	446790
3097	1532626	446232
3098	1532955	445689
3099	1533222	445129
3100	1533503	444572
3101	1533777	444014
3102	1534052	443456
3103	1534324	442897
3104	1534597	442339
3105	1534878	441783
3106	1535159	441228
3107	1535467	440681
3108	1535728	440120
3109	1535998	439562
3110	1536267	439004
3111	1536537	438446
3112	1536822	437893
3113	1537121	437344
3114	1537398	436788
3115	1537687	436237
3116	1537976	435685
3117	1538263	435134
3118	1538528	434576
3119	1538794	434018
3120	1539053	433459
3121	1539323	432903
3122	1539607	432352
3123	1539887	431799
3124	1540210	431258
3125	1540504	430710
3126	1540780	430157
3127	1541071	429608
3128	1541361	429059
3129	1541638	428506
3130	1541927	427957
3131	1542273	427424
3132	1542549	426872
3133	1542820	426318
3134	1543113	425771
3135	1543379	425216
3136	1543684	424673
3137	1543949	424118
3138	1544211	423563
3139	1544489	423012
3140	1544757	422460
3141	1545058	421915
3142	1545327	421363
3143	1545614	420816
3144	1545880	420263
3145	1546146	419710
3146	1546435	419164
3147	1546765	418629
3148	1547037	418078
3149	1547305	417526
3150	1547585	416978
3151	1547879	416434
3152	1548163	415887
3153	1548454	415343
3154	1548733	414795
3155	1549057	414259
3156	1549336	413712
3157	1549599	413161
3158	1549867	412611
3159	1550142	412063
3160	1550406	411512
3161	1550713	410973
3162	1550982	410424
3163	1551272	409880
3164	1551542	409332
3165	1551860	408797
3166	1552157	408256
3167	1552450	407714
3168	1552731	407169
3169	1553016	406625
3170	1553277	406076
3171	1553542	405527
3172	1553834	404986
3173	1554113	404441
3174	1554376	403893
3175	1554650	403347
3176	1554938	402805
3177	1555208	402259
3178	1555472	401712
3179	1555748	401167
3180	1556031	400625
3181	1556313	400083
3182	1556583	399537
3183	1556856	398993
3184	1557142	398452
3185	1557240	397863
3186	1557508	397318
3187	1557776	396773
3188	1558071	396235
3189	1558363	395697
3190	1558641	395155
3191	1558947	394620
3192	1559250	394085
3193	1559525	393543
3194	1559810	393003
3195	1560109	392468
3196	1560380	391925
3197	1560656	391384
3198	1560934	390843
3199	1561199	390299
3200	1561476	389759
3201	1561751	389218
3202	1562037	388680
3203	1562303	388137
3204	1562570	387595
3205	1562841	387054
3206	1563106	386511
3207	1563410	385979
3208	1563703	385443
3209	1563980	384904
3210	1564250	384364
3211	1564521	383824
3212	1564793	383284
3213	1565073	382746
3214	1565344	382206
3215	1565608	381665
3216	1565869	381124
3217	1566133	380583
3218	1566398	380042
3219	1566658	379501
3220	1566924	378961
3221	1567226	378430
3222	1567499	377892
3223	1567766	377353
3224	1568045	376817
3225	1568312	376278
3226	1568582	375740
3227	1568870	375206
3228	1569147	374670
3229	1569417	374133
3230	1569682	373595
3231	1569945	373056
3232	1570216	372519
3233	1570494	371984
3234	1570790	371454
3235	1571086	370924
3236	1571421	370402
3237	1571730	369876
3238	1572019	369344
3239	1572373	368828
3240	1572659	368296
3241	1572927	367760
3242	1573211	367228
3243	1573508	366699
3244	1573799	366169
3245	1574086	365638
3246	1574362	365104
3247	1574631	364569
3248	1574914	364038
3249	1575196	363506
3250	1575470	362973
3251	1575738	362439
3252	1576032	361910
3253	1576308	361378
3254	1576584	360846
3255	1576855	360313
3256	1577135	359782
3257	1577399	359248
3258	1577671	358715
3259	1577980	358191
3260	1578254	357660
3261	1578549	357133
3262	1578829	356603
3263	1579121	356076
3264	1579403	355547
3265	1579685	355018
3266	1579968	354489
3267	1580236	353957
3268	1580519	353429
3269	1580822	352905
3270	1581083	352372
3271	1581351	351840
3272	1581621	351310
3273	1581905	350783
3274	1582186	350255
3275	1582481	349730
3276	1582777	349206
3277	1583060	348678
3278	1583319	348146
3279	1583587	347616
3280	1583862	347088
3281	1584166	346566
3282	1584448	346040
3283	1584725	345512
3284	1584995	344983
3285	1585263	344454
3286	1585525	343924
3287	1585789	343394
3288	1586068	342868
3289	1586349	342342
3290	1586625	341816
3291	1586903	341290
3292	1587186	340765
3293	1587475	340242
3294	1587755	339717
3295	1588030	339191
3296	1588289	338661
3297	1588563	338135
3298	1588833	337609
3299	1589097	337081
3300	1589387	336559
3301	1589666	336034
3302	1589927	335506
3303	1590192	334980
3304	1590470	334456
3305	1590757	333933
3306	1591019	333406
3307	1591282	332880
3308	1591550	332354
3309	1591819	331829
3310	1592094	331305
3311	1592374	330783
3312	1592657	330261
3313	1592929	329737
3314	1593194	329212
3315	1593469	328689
3316	1593738	328164
3317	1594009	327641
3318	1594294	327120
3319	1594566	326597
3320	1594871	326081
3321	1595233	325577
3322	1595502	325054
3323	1595763	324529
3324	1596028	324005
3325	1596288	323481
3326	1596570	322961
3327	1596842	322439
3328	1597099	321914
3329	1597376	321394
3330	1597659	320874
3331	1597927	320352
3332	1598193	319830
3333	1598470	319310
3334	1598739	318789
3335	1599026	318271
3336	1599295	317750
3337	1599568	317230
3338	1599843	316710
3339	1600149	316197
3340	1600420	315677
3341	1600690	315156
3342	1600960	314636
3343	1601260	314122
3344	1601554	313607
3345	1601825	313088
3346	1602091	312568
3347	1602374	312051
3348	1602645	311532
3349	1602928	311016
3350	1603213	310500
3351	1603506	309985
3352	1603794	309470
3353	1604060	308951
3354	1604410	308448
3355	1604676	307929
3356	1604985	307419
3357	1605270	306904
3358	1605570	306391
3359	1605862	305878
3360	1606150	305364
3361	1606462	304855
3362	1606752	304341
3363	1607045	303829
3364	1607320	303313
3365	1607588	302795
3366	1607864	302280
3367	1608144	301765
3368	1608432	301252
3369	1608734	300742
3370	1609002	300226
3371	1609282	299712
3372	1609555	299197
3373	1609855	298686
3374	1610175	298180
3375	1610471	297669
3376	1610750	297156
3377	1611026	296642
3378	1611316	296131
3379	1611602	295619
3380	1611891	295108
3381	1612155	294592
3382	1612418	294076
3383	1612700	293564
3384	1612976	293051
3385	1613250	292538
3386	1613544	292029
3387	1613834	291519
3388	1614111	291006
3389	1614376	290492
3390	1614746	289997
3391	1615053	289490
3392	1615340	288980
3393	1615628	288471
3394	1615924	287963
3395	1616238	287458
3396	1616536	286950
3397	1616834	286443
3398	1617106	285931
3399	1617378	285419
3400	1617645	284907
3401	1617922	284396
3402	1618223	283890
3403	1618483	283377
3404	1618770	282868
3405	1619039	282357
3406	1619307	281845
3407	1619592	281337
3408	1619870	280828
3409	1620143	280318
3410	1620418	279808
3411	1620694	279299
3412	1620974	278790
3413	1621257	278282
3414	1621537	277774
3415	1621801	277263
3416	1622067	276753
3417	1622346	276245
3418	1622633	275738
3419	1622916	275231
3420	1623195	274723
3421	1623466	274214
3422	1623738	273706
3423	1624012	273198
3424	1624308	272694
3425	1624628	272194
3426	1624892	271684
3427	1625158	271175
3428	1625444	270670
3429	1625720	270163
3430	1626010	269658
3431	1626295	269153
3432	1626572	268647
3433	1626848	268141
3434	1627116	267633
3435	1627384	267125
3436	1627664	266620
3437	1627959	266117
3438	1628252	265614
3439	1628536	265110
3440	1628829	264607
3441	1629161	264111
3442	1629434	263605
3443	1629715	263101
3444	1629985	262595
3445	1630282	262094
3446	1630561	261589
3447	1630847	261086
3448	1631130	260583
3449	1631430	260083
3450	1631707	259579
3451	1631982	259074
3452	1632256	258570
3453	1632559	258071
3454	1632844	257568
3455	1633122	257065
3456	1633397	256561
3457	1633668	256057
3458	1633945	255554
3459	1634215	255051
3460	1634485	254547
3461	1634755	254043
3462	1635020	253539
3463	1635304	253037
3464	1635589	252536
3465	1635861	252034
3466	1636146	251533
3467	1636435	251033
3468	1636724	250533
3469	1637027	250035
3470	1637354	249542
3471	1637629	249040
3472	1637900	248538
3473	1638189	248039
3474	1638457	247536
3475	1638744	247037
3476	1639025	246537
3477	1639320	246039
3478	1639585	245537
3479	1639848	245034
3480	1640118	244533
3481	1640382	244031
3482	1640654	243531
3483	1640946	243033
3484	1641235	242535
3485	1641514	242036
3486	1641782	241535
3487	1642063	241036
3488	1642336	240537
3489	1642609	240037
3490	1642908	239541
3491	1643181	239042
3492	1643481	238547
3493	1643772	238050
3494	1644082	237556
3495	1644382	237062
3496	1644647	236562
3497	1644934	236065
3498	1645218	235568
3499	1645505	235072
3500	1645777	234573
3501	1646049	234075
3502	1646344	233580
3503	1646649	233087
3504	1646924	232589
3505	1647192	232091
3506	1647461	231593
3507	1647743	231097
3508	1648019	230600
3509	1648318	230107
3510	1648587	229609
3511	1648878	229115
3512	1649190	228623
3513	1649502	228132
3514	1649776	227636
3515	1650046	227139
3516	1650334	226645
3517	1650664	226156
3518	1650954	225663
3519	1651230	225167
3520	1651564	224680
3521	1651834	224184
3522	1652121	223690
3523	1652417	223198
3524	1652695	222703
3525	1652979	222209
3526	1653256	221715
3527	1653539	221221
3528	1653813	220727
3529	1654103	220234
3530	1654386	219741
3531	1654682	219250
3532	1654950	218755
3533	1655220	218260
3534	1655508	217768
3535	1655790	217275
3536	1656083	216784
3537	1656370	216292
3538	1656663	215801
3539	1656934	215307
3540	1657227	214817
3541	1657509	214325
3542	1657794	213833
3543	1658068	213340
3544	1658338	212847
3545	1658618	212355
3546	1658945	211869
3547	1659227	211378
3548	1659519	210888
3549	1659828	210400
3550	1660104	209909
3551	1660390	209418
3552	1660705	208931
3553	1661011	208444
3554	1661310	207955
3555	1661591	207465
3556	1661907	206979
3557	1662177	206487
3558	1662457	205997
3559	1662743	205507
3560	1663034	205018
3561	1663316	204529
3562	1663584	204037
3563	1663856	203546
3564	1664131	203056
3565	1664414	202567
3566	1664694	202078
3567	1664961	201587
3568	1665228	201096
3569	1665500	200606
3570	1665769	200116
3571	1666053	199627
3572	1666343	199140
3573	1666614	198650
3574	1666881	198160
3575	1667163	197672
3576	1667453	197185
3577	1667712	196694
3578	1667973	196204
3579	1668242	195715
3580	1668507	195226
3581	1668797	194739
3582	1669090	194253
3583	1669347	193763
3584	1669630	193276
3585	1669906	192789
3586	1670176	192300
3587	1670483	191816
3588	1670763	191330
3589	1671041	190843
3590	1671354	190360
3591	1671626	189872
3592	1671909	189386
3593	1672179	188899
3594	1672482	188415
3595	1672775	187931
3596	1673056	187445
3597	1673339	186960
3598	1673629	186475
3599	1673921	185991
3600	1674219	185507
3601	1674648	185038
3602	1674958	184556
3603	1675259	184074
3604	1675579	183593
3605	1675890	183111
3606	1676174	182627
3607	1676460	182143
3608	1676746	181659
3609	1677088	181181
3610	1677373	180697
3611	1677647	180212
3612	1677928	179728
3613	1678211	179244
3614	1678517	178763
3615	1678811	178280
3616	1679106	177798
3617	1679412	177317
3618	1679713	176836
3619	1680014	176355
3620	1680311	175873
3621	1680609	175392
3622	1680897	174909
3623	1681199	174429
3624	1681500	173948
3625	1681788	173466
3626	1682056	172982
3627	1682327	172498
3628	1682632	172018
3629	1682966	171542
3630	1683266	171061
3631	1683582	170583
3632	1683886	170103
3633	1684170	169621
3634	1684656	169160
3635	1685757	168761
3636	1686434	168318
3637	1687070	167872
3638	1687879	167442
3639	1688656	167009
3640	1689656	166598
3641	1690241	166146
3642	1690804	165692
3643	1691320	165233
3644	1692131	164802
3645	1693239	164401
3646	1694087	163973
3647	1694718	163525
3648	1695764	163116
3649	1696616	162689
3650	1697758	162289
3651	1698579	161858
3652	1699523	161438
3653	1700497	161021
3654	1701566	160612
3655	1702551	160196
3656	1703309	159758
3657	1704002	159313
3658	1704708	158870
3659	1705253	158411
3660	1705538	157928
3661	1705845	157448
3662	1706126	156965
3663	1706403	156482
3664	1706688	156000
3665	1706981	155518
3666	1707257	155035
3667	1707524	154552
3668	1707802	154069
3669	1708084	153587
3670	1708353	153104
3671	1708633	152622
3672	1708911	152141
3673	1709178	151658
3674	1709445	151175
3675	1709727	150694
3676	1709997	150211
3677	1710262	149729
3678	1710532	149247
3679	1710800	148765
3680	1711074	148283
3681	1711394	147806
3682	1711661	147324
3683	1711936	146843
3684	1712216	146363
3685	1712491	145882
3686	1712761	145401
3687	1713030	144920
3688	1713298	144439
3689	1713585	143959
3690	1713872	143480
3691	1714166	143001
3692	1714439	142521
3693	1714704	142041
3694	1714970	141560
3695	1715242	141080
3696	1715531	140602
3697	1715815	140123
3698	1716103	139645
3699	1716386	139166
3700	1716682	138688
3701	1716959	138210
3702	1717245	137732
3703	1717526	137253
3704	1717818	136776
3705	1718104	136298
3706	1718386	135820
3707	1718696	135345
3708	1718976	134867
3709	1719266	134390
3710	1719579	133914
3711	1719849	133436
3712	1720125	132958
3713	1720428	132483
3714	1720715	132006
3715	1720985	131528
3716	1721267	131051
3717	1721553	130575
3718	1721836	130098
3719	1722120	129621
3720	1722404	129145
3721	1722682	128668
3722	1722950	128191
3723	1723219	127714
3724	1723484	127237
3725	1723784	126762
3726	1724069	126286
3727	1724364	125812
3728	1724650	125336
3729	1724928	124860
3730	1725227	124386
3731	1725523	123912
3732	1725807	123437
3733	1726107	122963
3734	1726390	122488
3735	1726691	122014
3736	1726985	121540
3737	1727277	121066
3738	1727565	120592
3739	1727844	120117
3740	1728120	119642
3741	1728387	119167
3742	1728658	118692
3743	1728925	118217
3744	1729205	117742
3745	1729499	117269
3746	1729766	116795
3747	1730042	116320
3748	1730310	115846
3749	1730609	115373
3750	1730892	114900
3751	1731157	114426
3752	1731442	113953
3753	1731711	113479
3754	1732016	113007
3755	1732313	112535
3756	1732581	112062
3757	1732850	111588
3758	1733122	111115
3759	1733409	110643
3760	1733693	110170
3761	1733964	109697
3762	1734242	109225
3763	1734525	108753
3764	1734804	108281
3765	1735099	107810
3766	1735393	107339
3767	1735699	106868
3768	1735990	106397
3769	1736273	105926
3770	1736594	105457
3771	1736891	104987
3772	1737170	104515
3773	1737459	104045
3774	1737738	103573
3775	1738014	103102
3776	1738285	102631
3777	1738569	102160
3778	1738853	101690
3779	1739125	101218
3780	1739403	100748
3781	1739672	100277
3782	1739960	99807
3783	1740260	99338
3784	1740541	98868
3785	1740818	98398
3786	1741109	97928
3787	1741381	97458
3788	1741675	96989
3789	1741950	96519
3790	1742229	96050
3791	1742526	95581
3792	1742809	95112
3793	1743098	94643
3794	1743378	94174
3795	1743655	93705
3796	1743924	93235
3797	1744201	92766
3798	1744499	92299
3799	1744782	91830
3800	1745074	91362
3801	1745353	90894
3802	1745731	90431
3803	1746018	89963
3804	1746298	89494
3805	1746581	89026
3806	1746858	88558
3807	1747146	88091
3808	1747415	87623
3809	1747678	87154
3810	1747959	86687
3811	1748249	86220
3812	1748533	85752
3813	1748827	85286
3814	1749117	84819
3815	1749398	84352
3816	1749701	83886
3817	1749981	83419
3818	1750284	82954
3819	1750592	82488
3820	1750899	82023
3821	1751193	81557
3822	1751477	81091
3823	1751752	80624
3824	1752029	80158
3825	1752292	79691
3826	1752585	79225
3827	1752898	78761
3828	1753181	78295
3829	1753463	77829
3830	1753740	77364
3831	1754008	76898
3832	1754287	76432
3833	1754575	75967
3834	1754869	75502
3835	1755156	75037
3836	1755427	74572
3837	1755704	74107
3838	1755982	73642
3839	1756268	73177
3840	1756539	72712
3841	1756840	72249
3842	1757105	71783
3843	1757401	71320
3844	1757666	70855
3845	1757938	70390
3846	1758201	69925
3847	1758479	69461
3848	1758782	68998
3849	1759064	68534
3850	1759341	68071
3851	1759615	67607
3852	1759902	67143
3853	1760177	66680
3854	1760467	66217
3855	1760790	65755
3856	1761087	65293
3857	1761376	64830
3858	1761644	64366
3859	1761946	63904
3860	1762210	63441
3861	1762481	62978
3862	1762753	62515
3863	1763034	62052
3864	1763302	61590
3865	1763585	61127
3866	1763856	60665
3867	1764133	60203
3868	1764394	59740
3869	1764665	59278
3870	1764937	58816
3871	1765238	58354
3872	1765529	57893
3873	1765805	57431
3874	1766073	56970
3875	1766350	56508
3876	1766651	56048
3877	1766918	55586
3878	1767189	55125
3879	1767474	54664
3880	1767741	54202
3881	1768022	53742
3882	1768299	53281
3883	1768580	52820
3884	1768854	52359
3885	1769144	51899
3886	1769412	51439
3887	1769699	50979
3888	1769999	50519
3889	1770297	50059
3890	1770599	49600
3891	1770881	49140
3892	1771167	48680
3893	1771445	48221
3894	1771715	47761
3895	1771986	47301
3896	1772262	46841
3897	1772529	46382
3898	1772819	45923
3899	1773108	45464
3900	1773387	45005
3901	1773680	44546
3902	1773947	44087
3903	1774220	43628
3904	1774487	43169
3905	1774777	42710
3906	1775045	42252
3907	1775321	41793
3908	1775593	41335
3909	1775894	40877
3910	1776168	40419
3911	1776437	39960
3912	1776711	39502
3913	1776988	39044
3914	1777294	38587
3915	1777559	38129
3916	1777839	37671
3917	1778113	37214
3918	1778386	36756
3919	1778657	36299
3920	1778934	35841
3921	1779205	35384
3922	1779479	34927
3923	1779768	34470
3924	1780047	34013
3925	1780331	33556
3926	1780601	33100
3927	1780888	32643
3928	1781178	32187
3929	1781446	31730
3930	1781718	31274
3931	1781993	30817
3932	1782265	30361
3933	1782555	29905
3934	1782830	29449
3935	1783108	28993
3936	1783377	28537
3937	1783645	28081
3938	1783911	27625
3939	1784182	27170
3940	1784453	26714
3941	1784725	26259
3942	1784997	25803
3943	1785270	25348
3944	1785544	24893
3945	1785822	24438
3946	1786105	23983
3947	1786372	23528
3948	1786655	23074
3949	1786938	22619
3950	1787210	22164
3951	1787479	21710
3952	1787749	21255
3953	1788047	20801
3954	1788332	20347
3955	1788604	19893
3956	1788876	19439
3957	1789148	18985
3958	1789426	18531
3959	1789702	18077
3960	1789997	17624
3961	1790284	17170
3962	1790598	16717
3963	1790879	16264
3964	1791233	15811
3965	1791667	15359
3966	1792043	14907
3967	1792442	14455
3968	1792777	14002
3969	1793153	13550
3970	1793471	13097
3971	1793786	12645
3972	1794090	12192
3973	1794406	11739
3974	1794722	11287
3975	1795083	10835
3976	1795374	10383
3977	1795674	9930
3978	1795963	9478
3979	1796265	9026
3980	1796565	8574
3981	1796846	8122
3982	1797128	7670
3983	1797414	7218
3984	1797703	6766
3985	1798020	6315
3986	1798298	5863
3987	1798592	5412
3988	1798882	4960
3989	1799159	4509
3990	1799434	4057
3991	1799703	3606
3992	1799987	3155
3993	1800260	2704
3994	1800536	2253
3995	1800823	1802
3996	1801095	1351
3997	1801373	901
3998	1801694	450
3999	1801998	0
