iter	RMSE
3219	2.633762371
3220	2.633627887
3221	2.633567187
3222	2.633455084
3223	2.633304404
3224	2.633107231
3225	2.632964253
3226	2.63285089
3227	2.63264296
3228	2.632481743
3229	2.632257985
3230	2.632172667
3231	2.632069626
3232	2.631938065
3233	2.631839839
3234	2.631550444
3235	2.631337801
3236	2.631148319
3237	2.630940771
3238	2.630853395
3239	2.630795432
3240	2.630722135
3241	2.630636595
3242	2.630492869
3243	2.630426036
3244	2.63035158
3245	2.630247167
3246	2.630145
3247	2.630068494
3248	2.629699861
3249	2.629581426
3250	2.629519347
3251	2.629277404
3252	2.629100592
3253	2.628997947
3254	2.628833902
3255	2.628647709
3256	2.628384135
3257	2.628324038
3258	2.628077331
3259	2.627874713
3260	2.627838793
3261	2.627630158
3262	2.627473336
3263	2.62738247
3264	2.627177298
3265	2.627086554
3266	2.626863637
3267	2.626734018
3268	2.626534287
3269	2.626446628
3270	2.626362359
3271	2.626271406
3272	2.626117367
3273	2.626018186
3274	2.625913687
3275	2.625736597
3276	2.625591247
3277	2.62535627
3278	2.625272463
3279	2.625216704
3280	2.625013683
3281	2.624930357
3282	2.624852837
3283	2.624771111
3284	2.624617697
3285	2.624523151
3286	2.624374203
3287	2.624144766
3288	2.624068713
3289	2.623943074
3290	2.623780539
3291	2.623729166
3292	2.623420269
3293	2.623321361
3294	2.623215299
3295	2.622967554
3296	2.622840666
3297	2.622758781
3298	2.62264407
3299	2.622479032
3300	2.622379661
3301	2.622231479
3302	2.622116369
3303	2.621954576
3304	2.621686712
3305	2.621620691
3306	2.621514352
3307	2.621321314
3308	2.621167988
3309	2.621003992
3310	2.62094592
3311	2.620869002
3312	2.620741409
3313	2.620577286
3314	2.620306521
3315	2.619928116
3316	2.619755474
3317	2.619588397
3318	2.619398403
3319	2.619235217
3320	2.619040164
3321	2.618825482
3322	2.618678116
3323	2.618553474
3324	2.618453466
3325	2.618314343
3326	2.618168596
3327	2.618013626
3328	2.617752905
3329	2.617569321
3330	2.617427523
3331	2.617249314
3332	2.617135349
3333	2.617013512
3334	2.616965521
3335	2.616853343
3336	2.616760458
3337	2.616563701
3338	2.616501749
3339	2.616385905
3340	2.61627852
3341	2.616179155
3342	2.616061853
3343	2.615842531
3344	2.615588428
3345	2.615408212
3346	2.615319083
3347	2.615055296
3348	2.614971659
3349	2.614848853
3350	2.614743471
3351	2.614606046
3352	2.614524754
3353	2.614417093
3354	2.614298709
3355	2.614153926
3356	2.613977109
3357	2.613895935
3358	2.61375617
3359	2.613593492
3360	2.613311332
3361	2.613171471
3362	2.61311715
3363	2.613002532
3364	2.612882189
3365	2.612717137
3366	2.612625336
3367	2.612459848
3368	2.612341564
3369	2.612299669
3370	2.612137459
3371	2.611981193
3372	2.611717
3373	2.611664908
3374	2.611413501
3375	2.611344318
3376	2.611218665
3377	2.611076159
3378	2.610939363
3379	2.6107684
3380	2.61055197
3381	2.610383018
3382	2.610152258
3383	2.609967343
3384	2.609845738
3385	2.60978926
3386	2.609759177
3387	2.609654211
3388	2.609382139
3389	2.609261016
3390	2.609077019
3391	2.608913984
3392	2.608828615
3393	2.608737966
3394	2.608667564
3395	2.608527942
3396	2.608404647
3397	2.608333756
3398	2.60821834
3399	2.608012661
3400	2.607804298
3401	2.607656929
3402	2.607507724
3403	2.607270263
3404	2.607171752
3405	2.607055643
3406	2.606893687
3407	2.606790877
3408	2.606671424
3409	2.606507644
3410	2.606444026
3411	2.606394334
3412	2.606253773
3413	2.606176409
3414	2.606082394
3415	2.60599368
3416	2.605858289
3417	2.605756446
3418	2.605616028
3419	2.605543459
3420	2.605398744
3421	2.605360406
3422	2.605263722
3423	2.605121515
3424	2.604899329
3425	2.604845121
3426	2.6047362
3427	2.604618118
3428	2.604461066
3429	2.604336455
3430	2.604225682
3431	2.604065164
3432	2.603785001
3433	2.60369329
3434	2.603565549
3435	2.603403586
3436	2.603284656
3437	2.603238981
3438	2.60305529
3439	2.60292041
3440	2.602792433
3441	2.60267819
3442	2.602512616
3443	2.602335944
3444	2.602201992
3445	2.602065036
3446	2.601799416
3447	2.601754671
3448	2.601643799
3449	2.601553263
3450	2.601452972
3451	2.601302619
3452	2.601129385
3453	2.600984616
3454	2.600897144
3455	2.600823587
3456	2.600796803
3457	2.600541381
3458	2.600374012
3459	2.600257713
3460	2.600157296
3461	2.600081404
3462	2.600012768
3463	2.599923
3464	2.599806729
3465	2.599671892
3466	2.599431599
3467	2.599260125
3468	2.599106627
3469	2.598889388
3470	2.598756829
3471	2.598585458
3472	2.59846207
3473	2.598389241
3474	2.598290634
3475	2.598093935
3476	2.598064975
3477	2.598027802
3478	2.597938635
3479	2.597868581
3480	2.597754209
3481	2.597643841
3482	2.597577367
3483	2.597397038
3484	2.597267156
3485	2.597179541
3486	2.596950928
3487	2.596848533
3488	2.596764174
3489	2.596631706
3490	2.596437912
3491	2.59635369
3492	2.596227275
3493	2.59613482
3494	2.595934336
3495	2.595713435
3496	2.595645525
3497	2.595536073
3498	2.595359969
3499	2.595289598
3500	2.595215253
3501	2.595040041
3502	2.594850167
3503	2.594654548
3504	2.594503673
3505	2.594436246
3506	2.594288196
3507	2.594215488
3508	2.594163766
3509	2.594049459
3510	2.593913146
3511	2.593678879
3512	2.593569435
3513	2.593382435
3514	2.593228479
3515	2.593114883
3516	2.592982401
3517	2.592832707
3518	2.592711892
3519	2.592599001
3520	2.592510163
3521	2.59235372
3522	2.592242151
3523	2.592071851
3524	2.59188161
3525	2.591827764
3526	2.591788798
3527	2.591640852
3528	2.591473994
3529	2.591357069
3530	2.591157578
3531	2.591014594
3532	2.590864511
3533	2.590786415
3534	2.590611186
3535	2.590498726
3536	2.590365866
3537	2.590259103
3538	2.590173118
3539	2.590096829
3540	2.589916092
3541	2.589772167
3542	2.589678546
3543	2.589584203
3544	2.589463534
3545	2.589334252
3546	2.58927168
3547	2.589216263
3548	2.58915364
3549	2.589053319
3550	2.588962751
3551	2.588824995
3552	2.588682552
3553	2.588584525
3554	2.588455619
3555	2.588331732
3556	2.588166016
3557	2.588117651
3558	2.587956658
3559	2.587829465
3560	2.587653414
3561	2.587529916
3562	2.58748275
3563	2.587389977
3564	2.587325576
3565	2.587261213
3566	2.586989667
3567	2.586902956
3568	2.586808663
3569	2.586729656
3570	2.586651433
3571	2.586517004
3572	2.586464827
3573	2.586285428
3574	2.586209887
3575	2.586020708
3576	2.585764399
3577	2.585660947
3578	2.585531578
3579	2.585429095
3580	2.58517099
3581	2.585068964
3582	2.584930428
3583	2.584702883
3584	2.584658121
3585	2.584512521
3586	2.584323464
3587	2.584210546
3588	2.584121267
3589	2.584090591
3590	2.584039145
3591	2.583869364
3592	2.583721879
3593	2.583541264
3594	2.583452303
3595	2.58331703
3596	2.583217446
3597	2.582983688
3598	2.582933048
3599	2.582759679
3600	2.582621951
3601	2.582570245
3602	2.582328849
3603	2.582192815
3604	2.582071791
3605	2.581982509
3606	2.581960525
3607	2.581839736
3608	2.58178306
3609	2.581494259
3610	2.581412689
3611	2.581300865
3612	2.581157092
3613	2.581038742
3614	2.58092041
3615	2.580788987
3616	2.580692548
3617	2.580505616
3618	2.580384132
3619	2.580262574
3620	2.580094242
3621	2.580002046
3622	2.579951795
3623	2.579868973
3624	2.579749901
3625	2.579507721
3626	2.579318947
3627	2.579212555
3628	2.579161087
3629	2.579040851
3630	2.578828909
3631	2.578608531
3632	2.578530402
3633	2.578474287
3634	2.578323922
3635	2.578097124
3636	2.578038807
3637	2.577984961
3638	2.577943767
3639	2.577753369
3640	2.577582462
3641	2.577409362
3642	2.577339405
3643	2.57728909
3644	2.577138613
3645	2.577112841
3646	2.576992016
3647	2.576858302
3648	2.576769313
3649	2.576640742
3650	2.576570461
3651	2.576545254
3652	2.576357719
3653	2.57623085
3654	2.576084505
3655	2.575955468
3656	2.575667584
3657	2.575631645
3658	2.575487497
3659	2.575348223
3660	2.575257039
3661	2.575160327
3662	2.574996779
3663	2.574888151
3664	2.574761434
3665	2.574636249
3666	2.574508921
3667	2.574422848
3668	2.574269964
3669	2.574173675
3670	2.574050168
3671	2.57394332
3672	2.573794218
3673	2.573739226
3674	2.573514743
3675	2.573330285
3676	2.573155691
3677	2.573081637
3678	2.572990968
3679	2.572946009
3680	2.572841425
3681	2.572706822
3682	2.572588149
3683	2.572370382
3684	2.572154714
3685	2.572074151
3686	2.571944018
3687	2.571913243
3688	2.57184598
3689	2.571739663
3690	2.571539975
3691	2.571410533
3692	2.571235861
3693	2.571061738
3694	2.570922612
3695	2.570780048
3696	2.570656354
3697	2.570568121
3698	2.570474859
3699	2.570432359
3700	2.570360851
3701	2.570256785
3702	2.570119493
3703	2.57000316
3704	2.56991927
3705	2.569715523
3706	2.569612343
3707	2.569578526
3708	2.569424511
3709	2.569319701
3710	2.569072406
3711	2.568987283
3712	2.568822621
3713	2.56876355
3714	2.568594202
3715	2.568510505
3716	2.568377385
3717	2.568246201
3718	2.568169458
3719	2.567900236
3720	2.567702296
3721	2.567565796
3722	2.567327032
3723	2.567250762
3724	2.567075379
3725	2.566992013
3726	2.566863221
3727	2.566646578
3728	2.566446654
3729	2.566365282
3730	2.566301776
3731	2.566148324
3732	2.56608019
3733	2.565942381
3734	2.565882724
3735	2.565703873
3736	2.565422235
3737	2.565309076
3738	2.565190271
3739	2.56510311
3740	2.564957328
3741	2.564858445
3742	2.564764981
3743	2.56453294
3744	2.564436179
3745	2.5643415
3746	2.564176499
3747	2.564080133
3748	2.563915434
3749	2.563777253
3750	2.563718641
3751	2.563617407
3752	2.56355063
3753	2.56343256
3754	2.563165878
3755	2.563081208
3756	2.563022167
3757	2.562939932
3758	2.562807313
3759	2.562703342
3760	2.562626598
3761	2.562527289
3762	2.562392649
3763	2.562310187
3764	2.562189642
3765	2.562036893
3766	2.561891463
3767	2.561830844
3768	2.561700173
3769	2.561442257
3770	2.561181737
3771	2.561008555
3772	2.560891321
3773	2.560790655
3774	2.560681156
3775	2.560399112
3776	2.560340352
3777	2.560148238
3778	2.559999115
3779	2.559866209
3780	2.559809432
3781	2.559755441
3782	2.559646976
3783	2.559513505
3784	2.559371537
3785	2.55924683
3786	2.559079775
3787	2.558999511
3788	2.558864436
3789	2.558800175
3790	2.558744164
3791	2.558552295
3792	2.558381852
3793	2.55808886
3794	2.557971709
3795	2.55785879
3796	2.557667114
3797	2.557582383
3798	2.55748457
3799	2.557330122
3800	2.557084177
3801	2.556945613
3802	2.556744344
3803	2.556554039
3804	2.556440727
3805	2.556289311
3806	2.55609394
3807	2.556015177
3808	2.555954286
3809	2.555914927
3810	2.555824538
3811	2.55571805
3812	2.555578086
3813	2.555468182
3814	2.555305641
3815	2.555183935
3816	2.554968718
3817	2.554945245
3818	2.55469489
3819	2.554527018
3820	2.554477044
3821	2.554284296
3822	2.554179022
3823	2.554113062
3824	2.554041186
3825	2.553955922
3826	2.553898725
3827	2.553789646
3828	2.553748667
3829	2.553681722
3830	2.55355421
3831	2.553508747
3832	2.553229494
3833	2.553204916
3834	2.553102605
3835	2.553039173
3836	2.552874847
3837	2.552860234
3838	2.552811661
3839	2.552691773
3840	2.55259708
3841	2.5524295
3842	2.552388672
3843	2.552249114
3844	2.552155001
3845	2.551869629
3846	2.551794631
3847	2.551689921
3848	2.551640841
3849	2.551550412
3850	2.551444384
3851	2.551335045
3852	2.551208736
3853	2.551071306
3854	2.551030297
3855	2.550802034
3856	2.550723049
3857	2.550626381
3858	2.550572691
3859	2.550515666
3860	2.550285806
3861	2.5501915
3862	2.549983333
3863	2.549925565
3864	2.549836878
3865	2.549786291
3866	2.549672488
3867	2.549627744
3868	2.549545488
3869	2.549245136
3870	2.54919484
3871	2.549087553
3872	2.548936875
3873	2.54883916
3874	2.548686351
3875	2.548585124
3876	2.548450715
3877	2.548345879
3878	2.548275818
3879	2.548176911
3880	2.548138787
3881	2.548082554
3882	2.548050327
3883	2.547861181
3884	2.547740716
3885	2.547636858
3886	2.547551834
3887	2.547426743
3888	2.547170767
3889	2.547076093
3890	2.546834766
3891	2.546726598
3892	2.54664806
3893	2.546574599
3894	2.54645324
3895	2.546356674
3896	2.546231171
3897	2.546031992
3898	2.545964198
3899	2.54583079
3900	2.545750945
3901	2.545636279
3902	2.545464598
3903	2.545294706
3904	2.545156412
3905	2.54498732
3906	2.544857092
3907	2.544702874
3908	2.544591098
3909	2.544408794
3910	2.544274444
3911	2.544203793
3912	2.544131177
3913	2.544079299
3914	2.543943546
3915	2.543856902
3916	2.543767177
3917	2.543712927
3918	2.543605254
3919	2.54354669
3920	2.543479928
3921	2.543413104
3922	2.543218216
3923	2.543132628
3924	2.543048748
3925	2.542965255
3926	2.54281919
3927	2.542655418
3928	2.542547042
3929	2.542437876
3930	2.542318379
3931	2.542241078
3932	2.542159672
3933	2.54208726
3934	2.542044738
3935	2.541855427
3936	2.541728276
3937	2.541596895
3938	2.541443704
3939	2.541295092
3940	2.541180616
3941	2.541094983
3942	2.541062754
3943	2.540945621
3944	2.540873499
3945	2.540742993
3946	2.54067567
3947	2.540630001
3948	2.540576283
3949	2.540455757
3950	2.540396178
3951	2.540184491
3952	2.539993981
3953	2.539925659
3954	2.53984852
3955	2.5398002
3956	2.539704601
3957	2.539570559
3958	2.539448068
3959	2.539312668
3960	2.539214763
3961	2.539137579
3962	2.539021063
3963	2.538941325
3964	2.538898069
3965	2.538822194
3966	2.538732217
3967	2.53861426
3968	2.538475424
3969	2.538380434
3970	2.538174066
3971	2.538049553
3972	2.537949599
3973	2.537831233
3974	2.537724861
3975	2.537643081
3976	2.537519224
3977	2.537401775
3978	2.53722498
3979	2.537138469
3980	2.537083189
3981	2.53701958
3982	2.536976524
3983	2.536839582
3984	2.536689894
3985	2.536610518
3986	2.536391972
3987	2.536315326
3988	2.536215042
3989	2.536143231
3990	2.535986043
3991	2.535949309
3992	2.535767193
3993	2.535704188
3994	2.5356877
3995	2.535537344
3996	2.53538548
3997	2.535287302
3998	2.535100723
3999	2.534969014
